actual_label,ensemble_probability,prediction_variance,probability_only_decision,uncertainty_aware_decision,probability_only_cost,uncertainty_aware_cost,cost_difference
1,0.3670117448356618,0.0005952978604154,manual_review,manual_review,1.0,1.0,0.0
1,0.3730366451373439,0.0014667646083718,manual_review,manual_review,1.0,1.0,0.0
0,0.2140831661531498,0.0017073816428563,manual_review,manual_review,1.0,1.0,0.0
0,0.1146131955861201,0.0002607998920434,auto_process,auto_process,0.0,0.0,0.0
0,0.3311265982086626,0.0006344469169483,manual_review,manual_review,1.0,1.0,0.0
0,0.212918362539009,0.0029104952802104,manual_review,manual_review,1.0,1.0,0.0
0,0.2801180983136073,0.0010730154833624,manual_review,manual_review,1.0,1.0,0.0
0,0.170161398438072,0.0004766512893379,auto_process,auto_process,0.0,0.0,0.0
0,0.2117864504176568,0.000733610422964,manual_review,manual_review,1.0,1.0,0.0
0,0.2228236261171369,0.0005330330978195,manual_review,manual_review,1.0,1.0,0.0
0,0.2009845019289586,0.0005437551593929,manual_review,manual_review,1.0,1.0,0.0
0,0.1249566282926209,0.0005072828833959,auto_process,auto_process,0.0,0.0,0.0
1,0.3078559730775614,0.0027902209068418,manual_review,manual_review,1.0,1.0,0.0
0,0.1703053002781457,0.0004640667977988,auto_process,auto_process,0.0,0.0,0.0
1,0.3041312026307186,0.0007475346016083,manual_review,manual_review,1.0,1.0,0.0
0,0.2324720258559127,0.0009686565516165,manual_review,manual_review,1.0,1.0,0.0
1,0.3535407542337548,0.0004378015409445,manual_review,manual_review,1.0,1.0,0.0
0,0.1776030102576729,0.0002485987590136,auto_process,auto_process,0.0,0.0,0.0
0,0.2144577283637455,0.0001173642477137,manual_review,manual_review,1.0,1.0,0.0
0,0.2745687662781829,0.0006593219516009,manual_review,manual_review,1.0,1.0,0.0
1,0.4539726491210789,0.0109161364740252,manual_review,manual_review,1.0,1.0,0.0
1,0.3352013215843996,0.0027663612930364,manual_review,manual_review,1.0,1.0,0.0
1,0.0947760011336692,6.328802956708604e-05,auto_process,auto_process,5.0,5.0,0.0
1,0.2237429561843289,0.0003506677570463,manual_review,manual_review,1.0,1.0,0.0
0,0.2919916885155578,0.0012041315073402,manual_review,manual_review,1.0,1.0,0.0
0,0.2565485006953594,0.000175574925227,manual_review,manual_review,1.0,1.0,0.0
0,0.1546619829909138,0.0003569013245377,auto_process,auto_process,0.0,0.0,0.0
0,0.128320806142448,0.0006582225567718,auto_process,auto_process,0.0,0.0,0.0
1,0.2968569186718769,0.0010820580569823,manual_review,manual_review,1.0,1.0,0.0
1,0.1858950591148491,8.107237096007363e-05,auto_process,auto_process,5.0,5.0,0.0
1,0.3849871535335994,0.0023052841832895,manual_review,manual_review,1.0,1.0,0.0
0,0.1461713696044193,0.0005141621016432,auto_process,auto_process,0.0,0.0,0.0
0,0.200935901635751,0.002205982773624,manual_review,manual_review,1.0,1.0,0.0
0,0.3191774520773345,0.0005841230957588,manual_review,manual_review,1.0,1.0,0.0
0,0.1854575017002263,0.0012241742584953,auto_process,auto_process,0.0,0.0,0.0
1,0.3663424108265894,0.003638023770312,manual_review,manual_review,1.0,1.0,0.0
1,0.2452208723389098,0.0010039378429904,manual_review,manual_review,1.0,1.0,0.0
0,0.2019725839415767,0.0007727677634385,manual_review,manual_review,1.0,1.0,0.0
0,0.3119069097867847,0.0009638389636105,manual_review,manual_review,1.0,1.0,0.0
0,0.2494015102093979,0.0015580962714571,manual_review,manual_review,1.0,1.0,0.0
0,0.2648720753851116,0.0001056020239355,manual_review,manual_review,1.0,1.0,0.0
0,0.3529657053503261,0.0015132389838174,manual_review,manual_review,1.0,1.0,0.0
0,0.211268253195639,0.0011726124736054,manual_review,manual_review,1.0,1.0,0.0
0,0.2053484178897352,0.0003816712707841,manual_review,manual_review,1.0,1.0,0.0
0,0.3100575933592579,0.0014748101318169,manual_review,manual_review,1.0,1.0,0.0
1,0.1981647391064763,0.0001457835314327,auto_process,auto_process,5.0,5.0,0.0
0,0.0999899587360802,0.0001664048498706,auto_process,auto_process,0.0,0.0,0.0
0,0.1848035806496769,0.0013250044837092,auto_process,auto_process,0.0,0.0,0.0
0,0.1977191947115446,0.0002961950113529,auto_process,auto_process,0.0,0.0,0.0
0,0.3523997683301449,0.0020019019830447,manual_review,manual_review,1.0,1.0,0.0
1,0.3526564770164205,0.0031368889325856,manual_review,manual_review,1.0,1.0,0.0
0,0.3913483525462208,0.0014194436228805,manual_review,manual_review,1.0,1.0,0.0
0,0.2436639102640506,0.0009300938982279,manual_review,manual_review,1.0,1.0,0.0
0,0.2369289890447929,0.0003581619583773,manual_review,manual_review,1.0,1.0,0.0
0,0.2849298829209926,0.0003655520249413,manual_review,manual_review,1.0,1.0,0.0
0,0.1843809667933754,0.0001761045875357,auto_process,auto_process,0.0,0.0,0.0
1,0.2736966843487866,0.0005409503305527,manual_review,manual_review,1.0,1.0,0.0
0,0.1420687886218069,0.0002695875710528,auto_process,auto_process,0.0,0.0,0.0
1,0.1860362737493091,0.0005057224850321,auto_process,auto_process,5.0,5.0,0.0
1,0.1787853539525828,0.0003614245602325,auto_process,auto_process,5.0,5.0,0.0
0,0.2581841820267613,0.00036532300378,manual_review,manual_review,1.0,1.0,0.0
0,0.3490646968087283,0.002066995078795,manual_review,manual_review,1.0,1.0,0.0
0,0.3036872750863053,0.0025312510880989,manual_review,manual_review,1.0,1.0,0.0
0,0.1959959672259298,0.0004133760031213,auto_process,auto_process,0.0,0.0,0.0
0,0.2457403290190786,8.728801420553328e-05,manual_review,manual_review,1.0,1.0,0.0
1,0.3059799377945352,0.0020100290196608,manual_review,manual_review,1.0,1.0,0.0
0,0.1494193850468312,0.0004993771408753,auto_process,auto_process,0.0,0.0,0.0
1,0.1058649708552962,0.0002021422273182,auto_process,auto_process,5.0,5.0,0.0
0,0.2477375535744292,0.0002557951523594,manual_review,manual_review,1.0,1.0,0.0
0,0.0830793507727749,0.0002150868532997,auto_process,auto_process,0.0,0.0,0.0
0,0.2651317981833775,0.0005202754738032,manual_review,manual_review,1.0,1.0,0.0
0,0.3738981241506952,0.0015167885931671,manual_review,manual_review,1.0,1.0,0.0
0,0.1979615820314478,0.0020393778626196,auto_process,auto_process,0.0,0.0,0.0
0,0.1372476539439925,0.0003454453945986,auto_process,auto_process,0.0,0.0,0.0
0,0.1885997861999974,0.0001597148842963,auto_process,auto_process,0.0,0.0,0.0
0,0.2639823426947197,0.0016400563437191,manual_review,manual_review,1.0,1.0,0.0
0,0.3303273920193053,0.0013335560470551,manual_review,manual_review,1.0,1.0,0.0
0,0.103742961523723,0.000138300929035,auto_process,auto_process,0.0,0.0,0.0
1,0.3133548590653727,0.0003972519601199,manual_review,manual_review,1.0,1.0,0.0
0,0.3617585490657575,0.0005878310443167,manual_review,manual_review,1.0,1.0,0.0
1,0.1448515543970084,0.0003524182586806,auto_process,auto_process,5.0,5.0,0.0
0,0.1295384726631419,0.0004368770507592,auto_process,auto_process,0.0,0.0,0.0
0,0.1298411415907136,9.228744134529124e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.1332500082468473,0.0001209672410579,auto_process,auto_process,0.0,0.0,0.0
0,0.1701098973432194,0.0002815485189159,auto_process,auto_process,0.0,0.0,0.0
0,0.2078610094358951,0.0015849519809046,manual_review,manual_review,1.0,1.0,0.0
0,0.1852446483788676,0.0005009436610716,auto_process,auto_process,0.0,0.0,0.0
0,0.227374345831219,0.0008728616542998,manual_review,manual_review,1.0,1.0,0.0
1,0.4034445154109935,0.001913584939267,manual_review,manual_review,1.0,1.0,0.0
0,0.2661776276593714,0.0001499868263748,manual_review,manual_review,1.0,1.0,0.0
0,0.1662742561658428,4.6668024757663e-05,auto_process,auto_process,0.0,0.0,0.0
1,0.2599907589092073,0.0009568010521198,manual_review,manual_review,1.0,1.0,0.0
0,0.1730504988185907,0.0003204619712564,auto_process,auto_process,0.0,0.0,0.0
0,0.1382808664007252,0.0001547240246109,auto_process,auto_process,0.0,0.0,0.0
0,0.1749437249677607,0.0005548777326962,auto_process,auto_process,0.0,0.0,0.0
1,0.1099267578962105,0.0003558882490739,auto_process,auto_process,5.0,5.0,0.0
1,0.2544217560440561,0.0002911493823944,manual_review,manual_review,1.0,1.0,0.0
0,0.2029200077268365,0.0006000768392166,manual_review,manual_review,1.0,1.0,0.0
1,0.2572520178204637,0.0006982530615149,manual_review,manual_review,1.0,1.0,0.0
0,0.1832287635368292,0.0019941835885558,auto_process,auto_process,0.0,0.0,0.0
0,0.1492321989518038,0.0002248010058136,auto_process,auto_process,0.0,0.0,0.0
1,0.3023431422929563,0.0044485820328085,manual_review,manual_review,1.0,1.0,0.0
0,0.2240213635762482,0.0003207682872368,manual_review,manual_review,1.0,1.0,0.0
0,0.2713732817134109,0.0210528999567077,manual_review,manual_review,1.0,1.0,0.0
1,0.1560873490602939,0.0006269174094941,auto_process,auto_process,5.0,5.0,0.0
1,0.2766363569435585,0.0018109766081117,manual_review,manual_review,1.0,1.0,0.0
0,0.2566216493134801,0.0007086957214095,manual_review,manual_review,1.0,1.0,0.0
1,0.3127947802366289,0.0011653882750874,manual_review,manual_review,1.0,1.0,0.0
0,0.2820817183308488,0.0008922254728842,manual_review,manual_review,1.0,1.0,0.0
0,0.1461829634295924,0.000507358803679,auto_process,auto_process,0.0,0.0,0.0
0,0.1887676138534348,0.0004044576176258,auto_process,auto_process,0.0,0.0,0.0
0,0.2771328394098798,0.0004105694603692,manual_review,manual_review,1.0,1.0,0.0
0,0.1658165160888395,0.0003602219080579,auto_process,auto_process,0.0,0.0,0.0
0,0.2728853354391992,0.0003533168405739,manual_review,manual_review,1.0,1.0,0.0
0,0.2663751428641503,0.001088966088883,manual_review,manual_review,1.0,1.0,0.0
0,0.3155802763864851,0.0009169911991487,manual_review,manual_review,1.0,1.0,0.0
0,0.142801258244729,9.952899004117452e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.1601294466806671,7.992412796706338e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.1702567841454412,0.0003095881629356,auto_process,auto_process,0.0,0.0,0.0
1,0.2243443060816231,0.0008901118633893,manual_review,manual_review,1.0,1.0,0.0
0,0.1462340690065111,0.0009674637438056,auto_process,auto_process,0.0,0.0,0.0
1,0.1647790957794139,0.0002257651219047,auto_process,auto_process,5.0,5.0,0.0
0,0.2625878028924648,0.0005263880230586,manual_review,manual_review,1.0,1.0,0.0
0,0.132784588861362,0.0005997083460971,auto_process,auto_process,0.0,0.0,0.0
1,0.286459079800429,0.0012472449175577,manual_review,manual_review,1.0,1.0,0.0
0,0.2022718647153384,0.0001518652535082,manual_review,manual_review,1.0,1.0,0.0
0,0.2223569912476866,0.0002476214887095,manual_review,manual_review,1.0,1.0,0.0
0,0.2368236785606473,0.0003032242956098,manual_review,manual_review,1.0,1.0,0.0
0,0.1415261640376073,5.671179200494572e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.2578153766449557,0.0007870826416322,manual_review,manual_review,1.0,1.0,0.0
0,0.2401681608966972,9.762909646645392e-05,manual_review,manual_review,1.0,1.0,0.0
0,0.3333760221073434,0.002011459350007,manual_review,manual_review,1.0,1.0,0.0
1,0.1588675281484236,0.0004202956173402,auto_process,auto_process,5.0,5.0,0.0
0,0.2456408830366965,0.0003596660657578,manual_review,manual_review,1.0,1.0,0.0
1,0.4041760469906608,0.0012435829446434,manual_review,manual_review,1.0,1.0,0.0
0,0.1117592690344455,0.0002342048681679,auto_process,auto_process,0.0,0.0,0.0
0,0.3034967649858986,0.0007817516596615,manual_review,manual_review,1.0,1.0,0.0
0,0.1264386324695033,0.000539669417224,auto_process,auto_process,0.0,0.0,0.0
0,0.453719619670969,0.0076024303854798,manual_review,manual_review,1.0,1.0,0.0
0,0.1027396831145846,0.0001957159971381,auto_process,auto_process,0.0,0.0,0.0
1,0.273228279059987,0.001063291369539,manual_review,manual_review,1.0,1.0,0.0
0,0.1790931127469333,7.366443585423285e-05,auto_process,auto_process,0.0,0.0,0.0
1,0.2072289222538167,0.0003572610229663,manual_review,manual_review,1.0,1.0,0.0
0,0.1504227087852152,0.0001222870553492,auto_process,auto_process,0.0,0.0,0.0
0,0.2040961760111249,0.0006472610875228,manual_review,manual_review,1.0,1.0,0.0
0,0.1496221860772593,0.0004364230410883,auto_process,auto_process,0.0,0.0,0.0
0,0.1135026901997021,0.0002621559345669,auto_process,auto_process,0.0,0.0,0.0
0,0.2086259036586733,0.0004161312589002,manual_review,manual_review,1.0,1.0,0.0
1,0.1788962453706828,0.0002045556638408,auto_process,auto_process,5.0,5.0,0.0
0,0.1257785380782675,0.0003130848326008,auto_process,auto_process,0.0,0.0,0.0
0,0.1391375216495388,0.000223088797611,auto_process,auto_process,0.0,0.0,0.0
0,0.2227353587959541,0.0011457943749548,manual_review,manual_review,1.0,1.0,0.0
0,0.1843629350707392,0.000294229563953,auto_process,auto_process,0.0,0.0,0.0
0,0.282483421786833,0.0018853420407504,manual_review,manual_review,1.0,1.0,0.0
1,0.121425412123571,0.0002402938397538,auto_process,auto_process,5.0,5.0,0.0
0,0.2278162217012157,0.0001717847304984,manual_review,manual_review,1.0,1.0,0.0
0,0.1777764897904158,0.0011399562359259,auto_process,auto_process,0.0,0.0,0.0
0,0.2941292532962169,0.0008540714065799,manual_review,manual_review,1.0,1.0,0.0
1,0.3289360284464983,0.0025450207259519,manual_review,manual_review,1.0,1.0,0.0
0,0.1313941077564627,4.2525629220469135e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.2588870325481067,0.0003230862236541,manual_review,manual_review,1.0,1.0,0.0
1,0.2706533131197466,0.0020159344033331,manual_review,manual_review,1.0,1.0,0.0
0,0.276991291886465,0.0003691792479939,manual_review,manual_review,1.0,1.0,0.0
0,0.2947893053808431,0.0006082515588397,manual_review,manual_review,1.0,1.0,0.0
0,0.0925115543604295,0.0005956807219272,auto_process,auto_process,0.0,0.0,0.0
0,0.1801569137752613,0.0002794858608074,auto_process,auto_process,0.0,0.0,0.0
0,0.1293964401317821,8.926824985720854e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.3331469575858228,0.0006629219833201,manual_review,manual_review,1.0,1.0,0.0
0,0.1477136605987886,0.0002115386037108,auto_process,auto_process,0.0,0.0,0.0
0,0.1881259448311189,0.000259530453197,auto_process,auto_process,0.0,0.0,0.0
0,0.215492471005681,0.0008731009375476,manual_review,manual_review,1.0,1.0,0.0
0,0.1694142664320231,0.0001646109327855,auto_process,auto_process,0.0,0.0,0.0
0,0.1946488939507265,0.0006853691689437,auto_process,auto_process,0.0,0.0,0.0
1,0.2715174631418714,0.0006952080331884,manual_review,manual_review,1.0,1.0,0.0
1,0.1666039811736565,0.0002027423787213,auto_process,auto_process,5.0,5.0,0.0
1,0.2859059512538063,0.0005864705164017,manual_review,manual_review,1.0,1.0,0.0
1,0.1802049522436788,0.0005808827148249,auto_process,auto_process,5.0,5.0,0.0
1,0.4190831952513551,0.002574845573241,manual_review,manual_review,1.0,1.0,0.0
1,0.2762215924810942,0.000846354731936,manual_review,manual_review,1.0,1.0,0.0
0,0.2838083590524556,0.0003056315428157,manual_review,manual_review,1.0,1.0,0.0
0,0.1818448969738296,0.0004684715061677,auto_process,auto_process,0.0,0.0,0.0
0,0.3393647885333359,0.0006194808418636,manual_review,manual_review,1.0,1.0,0.0
0,0.1670027076747993,0.0004233672602316,auto_process,auto_process,0.0,0.0,0.0
0,0.3371296114561741,0.0002423413916205,manual_review,manual_review,1.0,1.0,0.0
0,0.1243954193377497,0.0002190955543875,auto_process,auto_process,0.0,0.0,0.0
0,0.219904602433264,0.0004873202887137,manual_review,manual_review,1.0,1.0,0.0
0,0.2540081017918975,0.0002364907261521,manual_review,manual_review,1.0,1.0,0.0
0,0.1763510089646256,0.0003481882755736,auto_process,auto_process,0.0,0.0,0.0
0,0.2308457719220496,0.0003771866468858,manual_review,manual_review,1.0,1.0,0.0
0,0.2200727897431432,0.0010952977449797,manual_review,manual_review,1.0,1.0,0.0
0,0.2365609176136338,0.0007939532464742,manual_review,manual_review,1.0,1.0,0.0
1,0.1790202014692991,7.941374672251792e-05,auto_process,auto_process,5.0,5.0,0.0
0,0.2459693971750994,0.000293213631629,manual_review,manual_review,1.0,1.0,0.0
0,0.1918470055373166,0.0007063932952876,auto_process,auto_process,0.0,0.0,0.0
1,0.2558703061987612,0.000223887825571,manual_review,manual_review,1.0,1.0,0.0
0,0.3043980697005551,0.000239748205974,manual_review,manual_review,1.0,1.0,0.0
0,0.1863406413884716,0.0004574032179996,auto_process,auto_process,0.0,0.0,0.0
0,0.2882628679425661,0.0009095945474776,manual_review,manual_review,1.0,1.0,0.0
0,0.3679729688052699,0.0018249394394584,manual_review,manual_review,1.0,1.0,0.0
0,0.1789810549066296,0.0006291245511223,auto_process,auto_process,0.0,0.0,0.0
0,0.2997544199682877,0.0011937362953306,manual_review,manual_review,1.0,1.0,0.0
0,0.148136361149782,0.0006028446533406,auto_process,auto_process,0.0,0.0,0.0
0,0.1610038219595888,0.0007136880713195,auto_process,auto_process,0.0,0.0,0.0
1,0.1027493911458217,0.0001755684855243,auto_process,auto_process,5.0,5.0,0.0
0,0.2810196174097719,0.0002427875244092,manual_review,manual_review,1.0,1.0,0.0
0,0.2424719479986362,0.0002794274280744,manual_review,manual_review,1.0,1.0,0.0
0,0.2167956457565052,0.0001985754809433,manual_review,manual_review,1.0,1.0,0.0
0,0.2115870719526157,0.0002766054560787,manual_review,manual_review,1.0,1.0,0.0
0,0.3162251516313016,0.0005347686776887,manual_review,manual_review,1.0,1.0,0.0
1,0.1724090569005114,0.00044085557325,auto_process,auto_process,5.0,5.0,0.0
1,0.2357794057698085,0.0003579082496249,manual_review,manual_review,1.0,1.0,0.0
1,0.2308231580331833,0.0008403148952077,manual_review,manual_review,1.0,1.0,0.0
1,0.1862493416426103,0.0005366083639426,auto_process,auto_process,5.0,5.0,0.0
0,0.2285032164618005,0.0007581243392516,manual_review,manual_review,1.0,1.0,0.0
0,0.1274242961257826,8.948929040014914e-05,auto_process,auto_process,0.0,0.0,0.0
1,0.2300838625375464,0.0006917538604285,manual_review,manual_review,1.0,1.0,0.0
1,0.287263512792475,0.001326607031469,manual_review,manual_review,1.0,1.0,0.0
0,0.217808452036027,0.0001338113145778,manual_review,manual_review,1.0,1.0,0.0
0,0.1580655953240392,5.4603291395391614e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.1908828998278171,0.0001541267861931,auto_process,auto_process,0.0,0.0,0.0
0,0.1389474698894298,0.0002148092777922,auto_process,auto_process,0.0,0.0,0.0
0,0.291519428162502,0.0007036445181467,manual_review,manual_review,1.0,1.0,0.0
1,0.2260236185510084,0.0007262906862406,manual_review,manual_review,1.0,1.0,0.0
1,0.3740945602826557,0.0035014795766,manual_review,manual_review,1.0,1.0,0.0
0,0.2215039535958874,0.000202089010185,manual_review,manual_review,1.0,1.0,0.0
1,0.3149023849758542,0.0004134233260445,manual_review,manual_review,1.0,1.0,0.0
1,0.1252176661120048,0.0001864145529597,auto_process,auto_process,5.0,5.0,0.0
0,0.3771419895795938,0.0357489069460986,manual_review,manual_review,1.0,1.0,0.0
1,0.3487338220091769,0.0014122985942948,manual_review,manual_review,1.0,1.0,0.0
0,0.2694990601513746,0.0006529691586834,manual_review,manual_review,1.0,1.0,0.0
0,0.161977927115709,0.0013343022220961,auto_process,auto_process,0.0,0.0,0.0
0,0.2283066939362751,0.0011625680551233,manual_review,manual_review,1.0,1.0,0.0
1,0.2257226859661165,0.0006791161564442,manual_review,manual_review,1.0,1.0,0.0
0,0.1452532710930765,0.0002817142276434,auto_process,auto_process,0.0,0.0,0.0
1,0.1941300086872575,0.0001460471968786,auto_process,auto_process,5.0,5.0,0.0
0,0.2586370511882928,0.0007149947078708,manual_review,manual_review,1.0,1.0,0.0
0,0.1770946435813397,0.0004632198939152,auto_process,auto_process,0.0,0.0,0.0
0,0.1226674577870534,5.908016040979628e-05,auto_process,auto_process,0.0,0.0,0.0
1,0.2718101040804114,0.0007136688012345,manual_review,manual_review,1.0,1.0,0.0
0,0.1488096242796078,0.0001453181690596,auto_process,auto_process,0.0,0.0,0.0
1,0.2929986058898426,0.0003058468283564,manual_review,manual_review,1.0,1.0,0.0
1,0.3192223731559225,0.0011800961269662,manual_review,manual_review,1.0,1.0,0.0
0,0.1276991837246198,0.0002864914711117,auto_process,auto_process,0.0,0.0,0.0
0,0.1084054650275218,0.0001142433565123,auto_process,auto_process,0.0,0.0,0.0
0,0.1073992180448184,0.0003212705968927,auto_process,auto_process,0.0,0.0,0.0
0,0.2373886638590018,0.0014541605979388,manual_review,manual_review,1.0,1.0,0.0
0,0.3034888248040908,0.0001407159313216,manual_review,manual_review,1.0,1.0,0.0
0,0.2172943882718655,0.0005033675383854,manual_review,manual_review,1.0,1.0,0.0
1,0.2343060123032273,0.0012487631470923,manual_review,manual_review,1.0,1.0,0.0
0,0.2337043672077292,0.0010051659239002,manual_review,manual_review,1.0,1.0,0.0
0,0.1089014253480044,0.0005079505805917,auto_process,auto_process,0.0,0.0,0.0
1,0.2675992440774186,0.000199588503977,manual_review,manual_review,1.0,1.0,0.0
0,0.1737734265121478,0.0003252028240268,auto_process,auto_process,0.0,0.0,0.0
0,0.3926659959331541,0.0060769412018342,manual_review,manual_review,1.0,1.0,0.0
0,0.2324128416359896,0.0010210394782302,manual_review,manual_review,1.0,1.0,0.0
1,0.3473830230547889,0.0006743687120038,manual_review,manual_review,1.0,1.0,0.0
1,0.3147613119388747,0.00240429427891,manual_review,manual_review,1.0,1.0,0.0
0,0.111570429514885,0.0002068899759437,auto_process,auto_process,0.0,0.0,0.0
1,0.3323992442115377,0.0026173636818283,manual_review,manual_review,1.0,1.0,0.0
0,0.342618572435407,0.0003806482528436,manual_review,manual_review,1.0,1.0,0.0
0,0.1386300954499598,0.0011192224521593,auto_process,auto_process,0.0,0.0,0.0
0,0.1793049196482744,9.284865150334542e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.3236565520304554,0.0003423957369588,manual_review,manual_review,1.0,1.0,0.0
1,0.2858628429399135,0.0014852016636948,manual_review,manual_review,1.0,1.0,0.0
0,0.232515870605371,0.0003250459971131,manual_review,manual_review,1.0,1.0,0.0
0,0.1685395682692938,0.0001302026160023,auto_process,auto_process,0.0,0.0,0.0
0,0.1963635041908729,0.0005137173528178,auto_process,auto_process,0.0,0.0,0.0
0,0.0868662647020865,0.0001458894372201,auto_process,auto_process,0.0,0.0,0.0
1,0.1242733395172049,0.0001192157630673,auto_process,auto_process,5.0,5.0,0.0
0,0.166674960753735,0.0001108874404672,auto_process,auto_process,0.0,0.0,0.0
0,0.1810808863326587,0.0001932429579024,auto_process,auto_process,0.0,0.0,0.0
1,0.3338248654049573,0.0017610729942123,manual_review,manual_review,1.0,1.0,0.0
0,0.1180672045783396,0.0002342480082423,auto_process,auto_process,0.0,0.0,0.0
0,0.293537136538497,0.0035170417521761,manual_review,manual_review,1.0,1.0,0.0
1,0.1922117463491053,0.0010191877267168,auto_process,auto_process,5.0,5.0,0.0
0,0.1097272688533457,8.565635477391243e-05,auto_process,auto_process,0.0,0.0,0.0
0,0.2354476442721919,0.0002854328725884,manual_review,manual_review,1.0,1.0,0.0
0,0.1386686438516989,0.0003573348303407,auto_process,auto_process,0.0,0.0,0.0
0,0.1679655762808377,0.0005925554783878,auto_process,auto_process,0.0,0.0,0.0
0,0.2174787406158093,0.0005380953851123,manual_review,manual_review,1.0,1.0,0.0
0,0.139315296345146,0.0001799881694156,auto_process,auto_process,0.0,0.0,0.0
0,0.1477956124194746,0.0011540220866544,auto_process,auto_process,0.0,0.0,0.0
1,0.1321423768858895,0.0007129340744767,auto_process,auto_process,5.0,5.0,0.0
0,0.2621258068248131,0.0002697124158481,manual_review,manual_review,1.0,1.0,0.0
1,0.1461601025395584,0.0001157093886838,auto_process,auto_process,5.0,5.0,0.0
0,0.2274500530599645,0.0003299531676417,manual_review,manual_review,1.0,1.0,0.0
0,0.2289731117530458,4.715996967342147e-05,manual_review,manual_review,1.0,1.0,0.0
0,0.2638301056252142,0.0007924242550366,manual_review,manual_review,1.0,1.0,0.0
0,0.2494080571907709,0.0004886892648417,manual_review,manual_review,1.0,1.0,0.0
0,0.2130254098487223,0.0002403768680801,manual_review,manual_review,1.0,1.0,0.0
0,0.1171888143669125,0.0008065146171146,auto_process,auto_process,0.0,0.0,0.0
0,0.1624869549462527,0.0006871773767245,auto_process,auto_process,0.0,0.0,0.0
1,0.193337630862398,0.0001786570218158,auto_process,auto_process,5.0,5.0,0.0
0,0.3371612737024492,0.0006233519529968,manual_review,manual_review,1.0,1.0,0.0
0,0.2470403792127704,0.0008548382755696,manual_review,manual_review,1.0,1.0,0.0
0,0.2959105521940681,0.0003850288837638,manual_review,manual_review,1.0,1.0,0.0
1,0.180311673078678,0.0006571970174454,auto_process,auto_process,5.0,5.0,0.0
0,0.232225158783118,0.0007630879376487,manual_review,manual_review,1.0,1.0,0.0
0,0.1384312454256043,0.0001808208479755,auto_process,auto_process,0.0,0.0,0.0
0,0.1480965942495,0.0009443689565959,auto_process,auto_process,0.0,0.0,0.0
0,0.2226914413058215,0.000248944736485,manual_review,manual_review,1.0,1.0,0.0
0,0.201787097207907,0.0014825059283806,manual_review,manual_review,1.0,1.0,0.0
0,0.2317607958589791,0.0004995539008647,manual_review,manual_review,1.0,1.0,0.0
0,0.1097402748992394,0.0003171330692091,auto_process,auto_process,0.0,0.0,0.0
0,0.4217373672157254,0.0062264473685373,manual_review,manual_review,1.0,1.0,0.0
0,0.2802729807151328,0.0013902558641503,manual_review,manual_review,1.0,1.0,0.0
1,0.2217247772590886,0.0001107477109944,manual_review,manual_review,1.0,1.0,0.0
0,0.2491771794954032,0.0007110932255955,manual_review,manual_review,1.0,1.0,0.0
0,0.1613197983840445,0.0006493437142342,auto_process,auto_process,0.0,0.0,0.0
0,0.1367264348316999,0.0005881878266643,auto_process,auto_process,0.0,0.0,0.0
0,0.1060270075445938,0.0002848576661355,auto_process,auto_process,0.0,0.0,0.0
0,0.1229847851386797,0.0001301672390304,auto_process,auto_process,0.0,0.0,0.0
0,0.1749266682771778,0.0006334054780353,auto_process,auto_process,0.0,0.0,0.0
1,0.3452215052554352,0.0006999056796766,manual_review,manual_review,1.0,1.0,0.0
0,0.1833981233905244,0.0003741865792469,auto_process,auto_process,0.0,0.0,0.0
0,0.1170224326209315,0.0005476089294087,auto_process,auto_process,0.0,0.0,0.0
0,0.2068885624188601,0.0003886317528212,manual_review,manual_review,1.0,1.0,0.0
0,0.2641907770842215,0.0011865664368037,manual_review,manual_review,1.0,1.0,0.0
0,0.307306120773366,0.000869976046732,manual_review,manual_review,1.0,1.0,0.0
0,0.2368945084183302,0.0006729461607467,manual_review,manual_review,1.0,1.0,0.0
1,0.3189239840166232,0.0004096113383451,manual_review,manual_review,1.0,1.0,0.0
1,0.3600695304985836,0.0008813249997397,manual_review,manual_review,1.0,1.0,0.0
1,0.2997134563069907,0.0006671814265639,manual_review,manual_review,1.0,1.0,0.0
0,0.1838519127294346,0.0004611407786053,auto_process,auto_process,0.0,0.0,0.0
0,0.1865515081101451,0.0018730099383655,auto_process,auto_process,0.0,0.0,0.0
0,0.3265782075879695,0.0009884614830654,manual_review,manual_review,1.0,1.0,0.0
1,0.2463874898902114,0.0012086906532238,manual_review,manual_review,1.0,1.0,0.0
0,0.3200091857547892,0.0024336176793021,manual_review,manual_review,1.0,1.0,0.0
0,0.2665144188335925,0.000315211038432,manual_review,manual_review,1.0,1.0,0.0
1,0.2381023625977519,0.0009818538213391,manual_review,manual_review,1.0,1.0,0.0
1,0.2471300795934705,0.0008577970498186,manual_review,manual_review,1.0,1.0,0.0
1,0.2685958494764097,0.000580289444593,manual_review,manual_review,1.0,1.0,0.0
